Price,Close,High,Low,Open,Volume
Ticker,USD136148-USD,USD136148-USD,USD136148-USD,USD136148-USD,USD136148-USD
Date,,,,,
2025-04-13,0.9990429878234863,1.0035560131072998,0.9973199963569641,1.0017930269241333,94720307
2025-04-14,0.9991570115089417,1.0022059679031372,0.9985039830207825,0.9990429878234863,109575469
2025-04-15,0.99651700258255,1.0020979642868042,0.99651700258255,0.9991570115089417,115968525
2025-04-16,0.9986609816551208,1.0002729892730713,0.9909719824790955,0.99651700258255,105073614
2025-04-17,1.0019179582595825,1.0026639699935913,0.9979259967803955,0.9986609816551208,77529669
2025-04-18,1.0016950368881226,1.0027329921722412,0.9991139769554138,1.0019179582595825,41786412
2025-04-19,1.0012860298156738,1.002953052520752,0.9995560050010681,1.0016950368881226,6417408
2025-04-20,1.000141978263855,1.0044820308685303,0.998924970626831,1.0012860298156738,4249721
2025-04-21,0.9999369978904724,1.0090910196304321,0.9980170130729675,1.000141978263855,13197612
2025-04-22,1.0004010200500488,1.002274990081787,0.9990019798278809,0.9999369978904724,34236277
2025-04-23,1.0002089738845825,1.0028289556503296,0.9988660216331482,1.0004010200500488,55719661
2025-04-24,1.0003819465637207,1.0017549991607666,0.9984300136566162,1.0002089738845825,41007509
2025-04-25,1.0005589723587036,1.0012880563735962,0.9989979863166809,1.0003819465637207,35420460
2025-04-26,1.0002959966659546,1.0011589527130127,0.9993489980697632,1.0005589723587036,23592067
2025-04-27,1.000022053718567,1.0011359453201294,0.9992200136184692,1.0002959966659546,23612949
2025-04-28,1.0002269744873047,1.0010629892349243,0.9990820288658142,1.000022053718567,26948481
2025-04-29,1.0000760555267334,1.001060962677002,0.999521017074585,1.0002269744873047,23682514
2025-04-30,1.000195026397705,1.0014410018920898,0.9989089965820312,1.0000760555267334,27248672
2025-05-01,0.9997349977493286,1.0011990070343018,0.9993810057640076,1.000195026397705,16582173
2025-05-02,1.000810980796814,1.0010859966278076,0.9993669986724854,0.9997349977493286,17647125
2025-05-03,1.0006929636001587,1.0010440349578857,0.9996619820594788,1.000810980796814,9098765
2025-05-04,0.999858021736145,1.000870943069458,0.9993990063667297,1.0006929636001587,17435198
2025-05-05,0.9998080134391785,1.0008560419082642,0.999006986618042,0.999858021736145,25823995
2025-05-06,1.000038981437683,1.0009310245513916,0.9988809823989868,0.9998080134391785,23970343
2025-05-07,0.9980720281600952,1.0009809732437134,0.9975280165672302,1.000038981437683,49320749
2025-05-08,1.000162959098816,1.005815029144287,0.9951210021972656,0.9980210065841675,108304805
2025-05-09,1.0009169578552246,1.0030189752578735,0.9990170001983643,1.000162959098816,69277816
2025-05-10,1.0004119873046875,1.0027320384979248,0.9990900158882141,1.0009169578552246,45109522
2025-05-11,1.000180959701538,1.0012550354003906,0.9991300106048584,1.0004119873046875,55740141
2025-05-12,1.004372000694275,1.0147219896316528,0.9994180202484131,1.000180959701538,120297591
2025-05-13,1.0010050535202026,1.005735993385315,1.000601053237915,1.0043710470199585,73739807
2025-05-14,1.000378966331482,1.0016210079193115,0.9995219707489014,1.0010050535202026,52968805
2025-05-15,1.0000079870224,1.0010490417480469,0.9984419941902161,1.000378966331482,48910112
2025-05-16,1.0003639459609985,1.001147985458374,0.9991880059242249,1.0000189542770386,52610064
2025-05-17,1.0007920265197754,1.001222014427185,0.9995949864387512,1.0003639459609985,53724526
2025-05-18,1.0005650520324707,1.0015029907226562,0.9996359944343567,1.0007920265197754,118189928
2025-05-19,1.0001230239868164,1.0013409852981567,0.9995430111885071,1.0005669593811035,130650667
2025-05-20,0.9997190237045288,1.0017149448394775,0.9984740018844604,1.0001230239868164,133572422
2025-05-21,1.0005429983139038,1.0008490085601807,0.9992679953575134,0.9997190237045288,94277654
2025-05-22,1.0001620054244995,1.0019429922103882,0.9994980096817017,1.0005550384521484,1502783370
2025-05-23,0.9999790191650391,1.0002750158309937,0.9993129968643188,1.0001709461212158,494080292
2025-05-24,1.0000170469284058,1.0002870559692383,0.9997730255126953,0.9999790191650391,536752656
2025-05-25,0.9999150037765503,1.0002809762954712,0.9997069835662842,1.0000289678573608,326448300
2025-05-26,1.000385046005249,1.0007580518722534,0.9997040033340454,0.9999150037765503,479691014
2025-05-27,1.0004379749298096,1.0005940198898315,0.999862015247345,1.0005509853363037,418455727
2025-05-28,1.0003360509872437,1.0006129741668701,0.9996950030326843,1.0004379749298096,385739104
2025-05-29,0.9999409914016724,1.0006550550460815,0.9998419880867004,1.0003310441970825,434671328
2025-05-30,0.9997580051422119,1.0008200407028198,0.9994450211524963,0.9999399781227112,359998867
2025-05-31,0.9998160004615784,1.0004149675369263,0.9995560050010681,0.9997580051422119,315414883
2025-06-01,0.9996100068092346,1.0001280307769775,0.9990140199661255,0.9998160004615784,300432395
2025-06-02,1.000108003616333,1.0003080368041992,0.9994329810142517,0.9996020197868347,245902883
2025-06-03,0.9999589920043945,1.000372052192688,0.9997270107269287,1.0001020431518555,227197329
2025-06-04,1.0002080202102661,1.0003180503845215,0.9995189905166626,0.9999619722366333,220283748
2025-06-05,1.0002269744873047,1.000432014465332,0.9994750022888184,1.0002059936523438,237061362
2025-06-06,1.00034499168396,1.0009870529174805,0.9999240040779114,1.0002319812774658,246140713
2025-06-07,1.0003620386123657,1.0006530284881592,1.0000720024108887,1.00034499168396,227688905
2025-06-08,1.000427007675171,1.0006279945373535,1.0000640153884888,1.000357985496521,268489491
2025-06-09,1.0001590251922607,1.0006840229034424,1.000095009803772,1.0004220008850098,782341598
2025-06-10,1.0001369714736938,1.0003609657287598,0.9997509717941284,1.0001540184020996,1067173364
2025-06-11,1.000162959098816,1.0002590417861938,0.9995070099830627,1.0001519918441772,742077484
2025-06-12,1.0000890493392944,1.0002950429916382,0.9992600083351135,1.000169038772583,609000805
2025-06-13,1.000319004058838,1.0007319450378418,0.9998520016670227,1.0000790357589722,795061253
2025-06-14,1.0008989572525024,1.0011529922485352,1.000180959701538,1.000296950340271,743028208
2025-06-15,1.0014150142669678,1.0051250457763672,1.000749945640564,1.0008920431137085,1016708756
